GeneID	GSM1122673	GSM1122674	GSM1122675	GSM1122676	GSM1122677	GSM1122678
105375928	11	4	10	12	12	14
105375929	0	0	0	0	0	0
105375930	1	1	1	0	1	1
105375931	2	0	0	0	0	0
107986953	0	0	0	0	0	0
101927141	0	0	0	0	0	1
103352670	0	2	0	1	0	2
105375932	0	0	0	0	0	0
138046	0	0	0	0	1	0
105375933	23	8	7	16	12	12
85444	2608	2312	2381	1659	1369	1730
102723322	0	1	2	2	0	0
1875	536	557	377	157	125	157
401466	4403	4246	4134	3998	4572	5497
105375936	3	0	1	0	0	0
105375935	2	0	0	1	0	0
377677	139	145	88	85	92	78
759	110	147	94	305	256	256
761	22	21	10	10	5	17
100996348	20	18	19	21	9	20
760	2486	2960	1297	944	1087	1003
105375937	0	0	0	0	0	0
101929601	2	0	0	1	1	1
101929627	1	0	0	0	0	0
100288527	0	0	0	0	0	0
100288562	1	0	0	0	0	0
105375622	0	0	0	0	1	1
107986954	200	180	24	1	5	3
85481	1	0	3	0	1	0
245972	17	14	8	42	109	46
105375623	0	0	0	0	0	0
157724	0	0	0	0	0	0
105375624	13	9	15	8	28	21
11059	4983	4362	4367	4718	6010	5133
51115	5609	4722	4676	5139	5131	5471
8895	8087	7040	6221	5001	5020	5605
54714	0	0	1	0	0	0
107986895	0	0	0	0	0	0
168975	0	0	0	0	0	0
105375626	0	0	0	0	0	0
138009	0	0	0	0	0	0
105375628	0	0	0	0	0	0
4325	213	181	92	131	113	37
105375630	0	0	0	0	1	0
105375629	0	0	0	0	0	0
105375631	0	0	0	1	0	0
112268015	10	9	14	32	21	25
101929709	221	142	302	298	252	406
8767	5078	4584	5108	7235	9080	8252
734	6326	5240	5283	5974	6585	6296
4683	9403	8080	7112	8230	8944	8576
1666	10006	8350	7810	8650	10741	9505
793	51	36	56	308	310	396
100874052	5	7	0	5	10	7
107986955	0	0	0	1	2	0
101937451	2	0	0	1	2	0
169200	3910	3203	3512	4095	3812	3986
102724670	8	7	14	16	5	8
105375633	0	0	1	1	1	0
64168	795	576	703	411	323	460
105375635	0	0	0	1	0	0
105375634	7	0	4	5	3	6
100127983	1015	783	858	529	461	600
55529	2693	2836	2070	3146	4032	2894
100506365	3195	2626	2575	1441	1281	1363
51633	3515	2526	2823	2478	2291	3085
100130742	33	30	28	31	20	22
100616245	0	0	0	0	0	0
115111	2	7	7	13	5	13
105375637	0	0	0	0	0	1
862	13	18	5	33	35	10
105375638	0	0	0	0	0	0
105375639	0	0	0	0	0	0
102724710	0	0	0	0	0	0
101926956	0	0	0	3	4	0
441369	0	0	0	0	1	0
286144	2950	2319	2425	2106	2296	2249
102467005	0	0	0	0	0	0
389676	0	0	0	0	0	0
105375644	0	0	0	0	0	0
105375643	0	0	0	0	0	0
107986956	0	2	1	3	2	2
105375642	2	1	0	4	2	1
642924	8	10	5	8	13	4
105375641	0	0	0	0	0	0
137392	1287	1042	985	1074	1053	1070
389677	6089	4350	4084	6076	5163	5076
55472	138	80	91	124	104	97
105375645	1	2	3	0	4	1
91147	593	510	471	445	318	453
105375646	0	0	0	0	0	0
100616169	0	0	0	0	1	1
54704	2037	1484	1592	1454	1428	1316
1015	44	33	24	31	22	20
105375647	3	2	1	3	2	2
105375648	1	0	0	0	0	0
2669	236	162	158	124	112	84
107986896	2	0	0	1	2	0
25788	1632	1366	1090	614	470	573
100861412	200	157	145	76	57	77
25962	12036	11171	10508	11737	13864	14964
101926977	57	34	41	70	46	53
100288748	0	1	0	1	0	0
54845	2	0	0	0	0	1
286148	3638	2872	3119	2669	2444	2722
55656	7396	6568	6136	5611	5762	6758
9134	2073	1769	1604	725	477	557
137682	3650	2583	3785	3022	2766	3711
94241	13034	8347	14441	20951	16759	17512
105375650	156	61	79	143	77	67
100500907	0	0	0	0	0	0
100422964	0	0	0	0	0	0
79666	10809	9106	8785	8483	9166	8697
619344	0	0	0	0	2	0
157657	413	388	405	321	276	426
100616530	7	5	10	19	24	20
100189248	1	0	1	2	0	1
107986957	0	0	1	0	0	0
100500773	0	1	0	0	0	0
392255	1	2	1	2	2	1
7381	16306	15883	15736	18085	22606	23758
101927039	7	14	20	18	17	23
51001	1810	1398	1041	1211	997	945
9791	19740	17577	18748	14910	16229	19730
105375652	5	3	2	4	2	3
102724804	1	1	1	0	0	0
105375653	0	0	0	0	0	0
6383	2127	2217	851	2785	6078	4404
10404	2703	2798	2143	3212	4462	3382
101927066	0	1	1	4	6	2
105375655	9	3	6	10	6	11
85453	2669	2192	2265	3564	3542	4829
109617016	0	0	0	0	0	0
105375657	0	0	0	0	0	0
92140	39041	36342	31922	27624	32088	32129
55353	31091	25830	26227	21224	19519	23731
4147	124	131	76	71	72	53
6156	76372	69235	79076	78525	89114	112682
26775	34	33	45	29	33	54
203111	4	3	2	3	11	6
10247	1436	1562	1272	1114	1558	1561
10940	3597	3588	2623	1724	1974	1798
105375660	1	0	0	0	0	1
79815	1777	1531	1964	1723	2203	2722
105375659	2	4	6	2	2	2
107986870	0	0	1	1	0	0
113218497	0	0	0	1	1	1
3788	4	4	1	5	0	1
6788	2416	2227	1861	2454	2849	2712
112268016	0	0	0	0	0	0
116039	1	11	14	0	31	36
107986872	1	0	0	1	0	2
105375666	99	83	114	94	120	147
107986871	99	52	54	138	62	50
157680	9996	7211	7362	11783	12570	11275
693184	1	0	0	0	0	0
100126309	1	0	0	0	0	0
1345	10132	9620	9739	8359	9687	10582
26166	3	0	2	1	2	0
109616982	0	0	0	0	0	0
286151	329	330	312	217	132	164
5440	3818	3480	3542	3292	3715	4056
6674	397	327	362	208	214	213
105375669	5	6	7	4	1	7
105375668	6	3	5	5	6	5
25897	3865	3099	2659	3936	4082	3526
100616451	0	0	0	0	0	0
105375670	1	0	0	0	0	0
107986959	0	0	0	0	0	0
157567	1678	1367	1632	1544	2069	2002
169166	0	0	1	2	0	1
105375671	0	0	0	0	0	0
105375672	0	0	0	0	0	0
26986	234915	210266	228583	213906	234677	279170
102466854	437	361	428	301	419	507
105375673	2	3	0	1	1	2
7534	99747	90363	92907	69612	90744	90615
401471	0	0	0	0	0	0
441374	6	0	13	10	15	24
105375674	162	110	134	117	122	128
105375675	12	8	8	13	7	18
105375676	0	1	0	1	0	3
51123	6628	6314	5729	5764	6453	6594
107984005	0	0	0	0	0	0
105375679	0	0	1	0	0	0
83955	783	689	676	769	918	924
105375680	0	0	0	0	0	0
107986897	0	0	0	0	0	0
107986961	0	0	0	0	0	0
107986962	0	0	0	0	0	0
79977	0	0	0	0	0	0
83988	166	131	123	192	138	307
107986963	0	0	0	3	0	0
104054148	0	0	0	1	0	0
100847001	0	0	0	0	0	1
50484	10299	7620	11939	14941	19132	22271
101927221	384	255	492	637	615	869
51366	32140	25537	26773	34353	39617	41004
105375683	379	328	301	401	461	422
107986898	4	13	8	6	24	13
105375684	0	0	0	0	0	1
4956	0	0	0	0	1	0
7071	4655	4138	6802	5597	8145	11342
101927245	13	18	11	23	32	35
105375686	2	0	0	0	0	0
105375685	1	1	0	0	3	3
401472	442	482	233	396	592	296
51582	33363	27826	29749	30180	33575	33217
100506753	95	83	77	81	93	82
528	8570	8064	5433	9963	12896	8940
379034	24	16	32	32	24	34
157556	1	2	4	8	1	8
79870	282	176	727	457	238	889
100422992	1	0	0	1	0	0
100499183	14	8	7	8	13	20
105369147	255	211	352	260	257	363
8323	3252	2887	3585	1733	1918	2564
109623480	1	8	1	4	0	3
115908	36	31	33	34	27	52
81034	3007	2709	2531	2689	3091	3463
25879	7757	7046	6839	4918	4911	6246
105375690	2	1	3	2	1	1
9699	3	3	3	5	3	4
105375689	0	0	0	0	0	0
107984007	0	0	0	0	0	1
105375688	0	0	0	1	0	0
107986899	0	0	0	0	0	0
81501	13	16	75	48	81	123
1807	5	14	2	12	41	2
105375692	1	2	0	1	4	1
105375691	4	4	2	8	5	1
693127	3	0	4	4	6	3
29967	7086	6467	5308	13670	18100	12380
105375694	6	2	3	7	1	2
105375693	0	0	0	0	0	1
105375695	0	0	0	0	1	0
101927392	0	0	0	1	3	0
23414	210	505	130	73	131	55
105375696	1	1	0	0	1	0
102723356	1	1	2	1	1	1
55074	5407	4579	4980	6979	7805	8754
105375700	21	14	14	20	14	18
137735	0	1	2	0	0	2
105375701	1	0	1	1	1	2
284	10170	9982	10180	8464	8452	9184
105375703	0	0	0	0	0	0
340419	3	0	3	4	4	1
3646	58364	51202	58108	58579	67232	86701
105375704	3	2	3	0	2	1
9694	2934	2431	2221	2485	2759	2542
157753	31	28	16	5	6	7
102723368	0	0	0	0	0	0
101927413	5	2	2	3	0	1
107984017	0	0	0	0	0	0
7201	6	0	7	4	4	1
84955	5818	4802	4766	4151	3938	4840
56943	9348	8239	9051	8794	9090	10747
93035	3199	2902	937	1843	1486	645
9166	3262	3006	2987	2700	2461	2843
55638	27	21	28	62	56	24
100132813	0	0	0	1	0	0
27012	1	0	0	0	0	0
101927459	0	0	0	0	0	0
101927487	0	0	0	0	0	0
107986965	0	0	0	0	0	0
105375705	0	0	0	0	0	0
107986964	0	0	0	0	0	0
105375706	0	0	0	0	0	0
105375707	0	0	0	0	0	0
114788	5	6	6	9	12	18
100302225	0	0	0	0	0	0
107986966	0	0	0	0	0	0
105375709	0	0	0	0	0	0
105375710	0	0	0	0	0	0
107986901	0	0	0	0	0	0
7227	695	720	452	1161	1966	1480
107986968	0	0	0	0	0	0
107986902	0	0	0	0	0	0
107986903	0	0	0	0	0	0
100859921	0	0	0	0	0	0
102723447	0	0	0	0	0	0
105375711	0	0	0	0	0	0
105375712	0	0	0	0	0	0
8667	33050	29823	32171	35268	41570	47547
105375713	8	4	11	17	10	6
84294	3599	2973	2637	2511	2426	2862
112268030	15	8	12	24	10	29
5885	48684	44260	43239	28570	30373	34364
644660	623	584	496	374	406	449
100500914	89	76	61	49	49	51
441376	15	18	5	6	11	4
105375715	0	2	1	0	1	0
169026	4	3	3	5	6	9
105375716	3	1	0	2	1	4
107986969	0	0	0	0	0	0
105375719	0	0	0	0	1	3
105375717	0	0	0	0	0	0
90390	2075	1908	1929	1603	1629	2009
105375721	3	6	3	3	6	3
107986970	0	0	0	1	0	0
2131	3311	3140	2202	1850	3227	1548
109623457	0	1	0	0	0	0
401474	140	134	145	79	86	106
105375724	5	2	1	2	4	3
552860	0	1	1	0	0	6
105375723	0	2	0	0	0	0
4982	2	0	0	4	6	0
10584	0	1	0	0	0	1
101927513	0	0	0	0	0	0
105375725	0	0	0	0	0	0
114569	2	0	0	0	0	1
105375726	0	0	0	0	0	0
102466162	0	0	0	0	0	0
4856	20	13	7	68	72	48
5168	6512	7275	4295	19379	37812	19660
105375727	0	0	0	0	0	0
6873	8355	6792	6591	7273	7453	7508
105375728	456	408	383	216	162	212
79075	3597	3037	3023	1741	1191	1676
64798	4336	3363	5501	6031	5081	10845
105375730	25	5	33	27	27	63
7373	45	17	56	104	103	146
28998	4873	4639	4106	3839	4234	4770
27085	1540	1260	1094	941	642	718
6641	3969	3544	3773	6979	7458	8727
101927543	2	3	1	4	2	3
107986874	10	9	6	9	12	13
105375731	0	0	0	1	0	0
107986971	20	25	26	29	35	31
3037	3	0	2	3	7	17
594842	4	3	4	1	5	2
105375732	0	0	0	0	0	0
105375733	2	0	0	0	1	0
105375734	10	5	2	4	0	1
107986972	1	0	0	1	0	0
104266958	1	4	0	0	0	0
107986904	0	0	2	0	0	0
22882	1230	1018	1071	1582	1938	2143
79139	9941	8796	8519	9430	10651	11222
93594	3364	2968	2730	2212	2250	2160
100189201	0	0	2	0	0	0
84985	93	12	38	39	24	14
100131726	2	0	0	0	2	2
100616260	0	0	0	0	0	0
84933	1319	1029	989	883	907	852
100533106	1413	1122	1082	931	979	943
11244	9125	8002	7530	6455	7243	7639
29028	17565	14746	14026	7043	5598	6074
100500863	14	3	11	3	2	9
693130	14	3	11	3	2	9
105375737	6	8	2	9	3	10
55093	1042	1017	1016	980	1134	1229
114907	124	130	202	419	753	588
340359	0	0	0	0	2	0
105375738	0	0	0	0	0	0
312	1	0	0	1	1	0
105375739	0	0	0	0	0	0
157769	11494	9394	8810	10556	12675	11488
654463	47	33	22	48	51	64
439941	15	4	8	20	1	4
157376	2	1	1	1	1	3
101927588	18	16	15	20	29	22
107986973	9	11	7	3	13	3
157378	1371	1201	1164	2358	2809	2975
55039	1630	1419	1644	1357	1329	1647
101927612	97	84	106	78	65	45
11236	7041	7764	8758	5070	7075	8506
83940	3768	3426	3581	3031	3507	4389
102466200	1	0	0	1	1	1
4715	10068	9861	8772	6998	8022	8767
9788	31496	27157	25099	29793	33032	27814
105375740	1200	985	948	1130	1298	1104
105375741	64	56	37	39	29	25
100616255	0	0	0	0	0	0
100616221	0	0	0	0	0	0
105375743	290	208	178	243	208	179
105375742	0	0	0	0	0	0
157381	2	2	0	1	1	1
137209	245	160	115	348	220	197
105375744	2	0	2	4	0	1
6713	54870	52516	49488	52696	65315	61456
9897	13513	11983	10988	11814	14050	13348
286053	2786	2507	2425	3213	4122	4083
10221	846	1057	1644	5178	8796	8767
105375746	0	3	0	0	0	2
105375747	0	0	0	0	0	0
105375748	0	1	0	1	0	0
107986974	0	0	0	0	1	0
100130231	40	50	41	112	145	68
101927657	1	5	2	2	0	0
105375749	0	1	0	0	1	0
105375750	0	0	0	0	0	0
157638	1501	1079	1652	1328	1513	1847
105375751	37	32	50	39	50	51
105375753	0	0	0	0	0	0
100750225	2	3	0	1	0	0
103164619	0	0	0	0	0	0
101867536	651	494	561	427	397	481
105375752	1	0	0	0	0	0
103021165	1	0	0	0	0	0
100507056	0	0	0	0	0	0
103021164	1	0	2	0	0	0
727677	0	0	1	0	0	0
101805488	0	0	0	0	0	0
5462	3	1	1	1	3	2
105375754	0	0	0	0	0	0
100270680	3	12	1	1	4	3
4609	19383	17138	9828	8525	5499	6495
5820	3357	2734	3274	1686	1672	2272
100302185	51	44	97	58	84	148
641384	9	7	21	11	6	13
100302161	0	4	3	0	0	0
100302170	2	1	3	4	3	1
100302175	1	6	5	4	3	1
100302281	0	0	0	0	0	0
101927774	1	0	0	0	0	1
106144608	0	0	0	0	0	0
728724	9	12	5	5	2	0
137196	38	34	21	11	15	8
100500839	0	0	0	0	0	0
56169	1	0	1	0	0	0
51571	16802	15216	14583	11997	15298	15548
100847051	0	0	1	1	0	0
50807	13350	10215	9393	12830	11801	9135
100507117	10	0	0	5	0	5
29065	0	0	0	1	0	0
105375758	0	0	0	0	0	0
114	1	0	0	0	0	0
105375762	0	0	0	0	1	0
105375761	0	0	1	0	0	0
105375760	0	0	1	0	0	0
105375759	0	0	0	0	0	0
105375763	0	0	0	0	0	0
107986976	1	1	0	2	1	0
23167	6539	6353	4029	7356	9335	7483
729330	0	0	0	0	0	0
10086	0	0	0	0	0	0
3786	110	140	89	67	115	109
107986977	0	1	2	0	0	2
105375765	0	0	0	0	0	0
93668	0	0	0	0	2	0
23639	117	102	141	144	165	189
105375767	0	1	1	0	0	0
137835	226	278	483	741	898	1445
51105	7246	5879	5481	8075	9027	8448
7038	66	71	47	150	255	96
105375768	1	2	2	1	4	0
6503	13843	9175	10802	11447	11312	10423
102466865	0	5	5	8	2	8
100302522	237	150	261	171	150	189
105375769	0	0	0	0	0	0
8840	0	0	0	0	0	0
102723635	0	0	0	0	0	0
10397	3319	2758	3216	9574	11428	9677
105375771	0	0	0	1	0	0
105375772	0	0	0	0	0	1
6482	13412	8182	11091	16568	14916	12312
105375773	0	0	0	0	0	0
101927798	0	0	0	0	0	0
101927822	0	1	0	1	2	1
57623	1928	1742	1748	1885	2194	2431
594840	98	95	88	96	115	130
102723694	84	55	61	85	58	70
407030	0	0	0	0	1	0
407033	0	0	0	0	0	0
552853	0	2	1	3	1	1
101927845	0	0	0	0	0	0
286094	0	0	0	0	0	0
101927872	38	51	25	42	53	47
10656	993	1014	617	1277	2520	1069
107986978	0	0	0	0	0	0
107986979	0	0	0	0	0	0
105375775	0	0	0	0	0	0
107986980	4	0	5	6	2	10
107986905	0	0	0	0	0	0
101927915	0	0	0	0	0	0
105375776	0	0	0	0	0	0
401478	2	0	0	0	1	1
51059	1	0	0	0	1	0
169044	0	0	0	0	0	0
51305	8	10	5	6	9	6
105375777	1	2	1	1	2	2
83696	4802	4391	3940	3855	4264	4231
107986981	11	10	7	4	2	1
105375781	4	1	2	0	0	4
359809	33	26	6	31	20	39
105375779	1	2	1	3	3	2
105375782	1	2	0	1	0	3
54108	5010	4580	3999	3403	3675	3910
27161	17722	14878	10678	18651	18927	15802
107986982	11	17	5	10	4	4
5747	11210	10416	9674	13505	17592	15100
442893	0	0	0	0	0	0
105375783	0	2	0	1	0	0
105375784	0	0	0	0	0	0
101927963	142	203	222	204	313	304
22898	4138	4301	3133	4805	5306	5683
105375785	352	314	287	421	385	527
57210	2690	2095	2109	4697	5295	4177
105375787	31	19	28	54	64	53
731779	0	0	0	0	0	1
2843	4	3	1	17	7	6
101928037	27	40	11	21	18	9
105375790	0	2	3	2	0	4
11156	5374	4189	3852	4630	4148	4116
389690	15	3	6	3	1	5
107983985	22	6	5	4	2	3
105375789	0	0	0	0	0	0
105375791	0	0	0	0	0	0
100302147	0	0	0	0	0	0
100616268	0	0	0	0	0	0
105375792	0	4	2	3	3	5
619434	0	4	3	0	1	3
203062	2251	1847	1886	2347	2350	2437
107986983	3	3	1	1	4	1
575	76	41	76	176	132	149
23237	22	22	29	16	14	30
101928087	0	0	0	0	0	0
8629	4175	3095	2952	3125	2424	2615
8000	9	8	13	33	53	44
54742	8	7	16	12	28	43
100288181	11	4	9	5	21	16
51337	2955	3043	2307	2090	2042	2084
57152	1	0	1	0	0	0
137797	0	0	0	0	0	0
111188157	10	21	26	37	26	35
432355	0	0	0	0	1	0
66004	321	175	387	463	414	584
8581	0	0	0	0	0	0
2765	0	0	0	1	2	0
1584	0	0	0	0	0	1
1585	1	0	0	0	0	0
105375794	1	0	2	0	0	0
100133669	40	27	28	35	20	17
100128627	150	137	133	172	228	198
4061	17020	13203	12657	11598	9243	11157
286122	66	22	56	67	64	77
105375795	10	8	8	12	13	18
101928108	0	0	0	0	0	0
4062	0	0	1	0	0	2
107986906	6	0	8	12	17	43
338328	0	0	0	0	0	0
286128	1418	1161	1099	1241	1044	1172
2738	702	552	720	797	786	810
100507316	179	124	213	93	102	201
79943	1251	1024	816	1027	896	815
116447	4170	3289	3490	3785	3968	4060
78998	29	16	27	29	20	21
114822	108	81	115	167	117	159
107986984	3	3	1	13	7	6
104326051	0	0	1	5	0	3
389692	7	4	3	1	3	8
23144	3933	3386	3038	5302	6021	4230
109623485	0	0	1	0	0	0
79792	4532	4174	3926	3998	4045	4529
100310756	686	614	636	517	539	674
642475	593	331	464	686	440	461
93100	6593	6031	4758	6817	6359	5988
1936	31599	30062	30380	27551	32421	34372
84948	1456	1375	1185	1480	1657	1610
65263	1121	1261	901	501	425	615
7264	5237	4785	4462	3580	3546	4296
105375798	32	16	35	22	26	32
9831	2768	2086	1835	2933	2746	2247
105375799	0	2	2	2	2	3
286075	1322	1027	1040	1267	1268	1069
286076	20	8	18	33	26	22
100130274	1	0	1	1	1	3
101928160	4	1	1	2	2	4
225689	8	5	5	3	1	11
286077	2862	2382	2305	3328	3799	3062
100616318	91	59	48	77	83	85
100128338	37	36	25	58	45	57
105375800	0	0	0	0	2	2
642574	2	5	1	1	0	0
23513	12491	10603	10878	9441	9906	10073
100126338	180	140	124	154	140	155
22827	17396	16658	14948	13018	15433	15878
107986985	386	384	328	260	300	309
340371	633	502	614	1067	1239	1254
102466748	1	1	3	1	0	1
83481	452	363	250	296	264	242
5339	34341	25059	35816	31684	45153	46104
724031	0	0	1	1	0	0
84875	4685	3646	4850	6839	7175	8492
2907	12087	10714	11139	20743	28638	23069
375686	37	16	12	59	67	43
392275	3	6	1	8	11	7
26873	778	715	539	898	1520	802
102465509	0	0	0	0	1	0
54512	2465	2302	1858	1929	2155	2148
102465510	9	6	7	9	10	7
8733	13958	13302	12418	8596	8420	9017
1537	14728	14510	12470	10924	12770	12953
81858	3641	3244	3184	4221	4662	4615
84232	12415	11638	11888	13628	15507	16994
340390	69	29	75	67	29	51
51236	5001	4796	3853	2850	3023	3048
727957	4934	4134	4453	5349	5735	5533
23246	10079	9481	7555	4338	3751	4445
102465906	3	4	8	8	10	6
642658	440	372	374	296	261	295
3297	9631	8697	8401	10132	12125	11140
8694	3749	3525	3595	3306	3751	3821
102465511	106	100	102	102	104	118
83482	1	1	3	6	9	7
340393	143	141	119	127	104	91
26233	1868	1659	1471	1535	1374	1376
79581	6588	6360	5624	5018	6141	5459
101928902	0	0	0	0	1	1
203054	1060	786	888	1066	1030	981
29894	21004	15395	17244	21694	17371	19361
100126351	329	206	253	317	244	267
100302196	2	1	2	2	0	0
102466749	7	1	2	8	3	3
55630	3162	3670	3014	1801	2273	1981
51160	10102	7085	7043	13863	13241	12565
4796	6718	4984	5032	3685	2453	2625
100287098	560	422	452	409	326	283
102466271	6	4	6	4	3	6
50626	3428	3053	3194	4332	5140	4906
113218512	4	3	16	8	18	6
90990	725	577	678	607	525	454
8928	126	104	123	105	78	91
84988	1167	1079	954	943	1065	851
101928953	335	284	267	246	263	252
2875	63	54	36	79	36	47
113655	1093	921	888	606	628	728
9401	6399	5627	5410	2979	2296	2255
9684	3503	3113	3032	2699	2989	3028
441381	871	775	855	715	755	779
414919	3268	3295	3112	2407	2746	2500
80728	143	118	111	85	87	67
100996662	0	2	4	3	2	3
90987	1064	710	1116	1301	1267	1680
107986986	7	8	7	11	17	11
105375805	19	12	16	24	17	31
80778	629	463	611	666	735	750
6132	147396	130889	138151	122069	131770	153328
102465978	23	11	29	15	13	19
340385	593	466	475	688	724	701
100130027	243	200	207	320	305	341
7553	1923	1426	1547	1794	1670	1811
28991	3417	3288	2907	3742	4724	4321
58500	780	508	511	787	672	666
7564	843	732	663	666	699	836
286101	2217	1773	1705	1707	1482	1654
286102	268	209	227	219	194	206
286103	26	22	24	26	20	25
65265	6238	5843	5669	4948	5254	6771
100287596	24	22	20	17	21	18
100287171	2837	1702	2132	2957	2277	2224
107987041	2	0	0	2	3	2
100422831	0	0	0	0	0	0
654835	0	0	0	0	0	0
101929127	0	2	0	3	2	2
101929179	6	4	3	4	3	2
2298	18	11	10	10	18	12
55871	2880	3255	2235	1890	2814	2280
105375942	30	14	17	19	15	11
105375943	3	0	0	3	1	2
81704	22698	16785	17146	19429	19934	23480
157983	206	150	131	181	202	210
105375945	1	4	2	4	0	3
112268042	607	391	492	488	475	586
23189	1718	1470	1636	1018	756	1320
105375947	0	0	2	0	1	0
107987042	43	36	53	17	13	24
105375949	5	3	5	2	6	2
1761	1	0	0	0	0	0
58524	0	0	0	0	0	0
10655	0	0	0	0	0	0
102800446	0	0	0	0	0	0
102723803	0	0	0	0	0	0
105375951	0	0	0	0	0	0
105375953	0	0	0	0	0	0
105375952	0	0	0	0	0	0
6595	28822	23768	25745	28094	29177	32988
107987043	70	42	66	85	56	64
105375955	0	0	0	0	0	0
101930053	1	0	2	8	1	9
105375956	0	0	0	1	0	0
101930048	0	0	3	2	3	2
401491	25	14	29	94	99	82
7436	713	304	857	3630	3520	3662
105375957	23	6	20	83	83	86
169522	5	4	10	2	4	1
9933	7283	6519	5457	3914	3503	4384
101929247	1	0	0	0	1	0
105375959	0	0	0	0	0	0
5991	1389	980	1036	1477	1264	1140
101929302	95	64	68	80	39	51
105375962	1	0	1	0	0	0
169792	12	12	14	37	56	41
84850	0	0	0	2	3	1
105375964	0	0	0	0	0	0
107986989	0	0	0	1	0	2
6505	13	10	4	22	4	10
55064	202	191	139	248	241	171
403313	1434	1039	924	1851	1726	1523
101929351	53	46	35	65	73	74
55664	1628	1223	1196	2287	2850	2510
50808	9791	10201	9217	6598	8649	8366
10171	5139	4820	4074	3426	3246	3601
406894	0	1	0	0	0	0
3717	4724	3992	3697	6114	6416	6088
11172	1	2	1	0	1	0
107987044	3	3	7	9	9	11
3641	1	0	0	1	3	0
6013	93	48	90	79	58	108
6019	69	35	65	53	47	87
55848	2552	2308	1924	1964	2235	2292
29126	910	983	369	726	753	437
80380	62	42	9	50	118	21
57589	9383	7621	8438	6335	5988	7101
79956	6849	5574	5656	5712	4985	7440
158358	5400	4100	4583	6352	6509	6961
2315	78	50	63	83	56	57
100616288	21	17	20	25	25	31
26953	5124	4115	4339	4665	5316	5242
90865	0	0	0	0	0	0
107987046	109	85	80	107	143	129
89882	0	0	0	0	0	0
115426	4223	3181	3372	4362	3978	3716
2731	4	1	3	5	5	2
105375968	2	0	1	2	2	1
23081	5187	4603	4821	5128	6262	6139
105375969	2	2	3	6	9	7
105375970	0	0	0	0	2	0
102723994	0	0	0	0	0	0
90871	3851	3679	3480	2900	2782	3879
105375971	0	0	0	0	0	0
5789	266	120	299	407	200	843
101929407	4	2	2	4	2	27
105375972	0	0	0	0	0	0
101929428	0	0	0	0	0	0
102724027	0	0	0	0	0	0
105375974	0	0	0	0	0	2
105375975	0	0	0	0	1	0
101929446	0	0	0	0	0	0
105375976	0	0	0	0	0	0
7306	0	0	2	0	0	1
101929467	1	0	0	0	2	0
286343	76	122	27	3	17	7
106635615	2	1	0	3	0	2
107987047	0	0	0	0	1	0
8777	3342	2525	3291	2705	2933	3438
401492	0	0	0	0	0	0
105375977	0	0	0	0	0	0
101929507	0	0	0	0	0	0
100113404	0	0	0	0	0	0
4781	2126	2734	1178	2231	2620	1546
100009607	0	0	0	0	0	0
340481	3022	2220	2411	3117	3337	2701
9350	10	2	7	12	8	14
158326	3187	1431	3149	5089	3202	4903
105375979	0	0	0	1	0	1
105375980	33	42	17	27	28	24
389705	26	24	36	51	39	47
105375981	119	77	116	61	40	65
158219	1866	1898	1998	1024	1576	1258
6619	8082	5980	6357	8279	8380	8394
11168	23352	19064	21070	21621	21971	25701
107987048	0	0	0	0	1	0
203238	1153	998	1013	1069	1199	1547
107987049	0	2	0	2	0	0
100129385	0	0	0	1	0	0
54796	17	5	13	34	41	60
111216284	0	0	0	0	0	0
105375983	0	0	0	0	0	0
54875	2474	2106	1941	2077	2250	2355
107987051	1	0	2	4	2	4
6456	4	2	8	6	4	9
105375987	0	0	0	0	0	0
92949	0	1	1	0	1	0
107986990	0	0	0	0	0	0
105369293	0	0	0	0	0	0
100422869	0	0	0	0	0	0
102724102	0	0	0	0	0	0
105375985	0	2	0	0	2	0
158297	222	241	208	213	306	227
10670	6445	5928	6385	6558	8917	7999
54801	10220	8035	8086	6679	5620	6689
677776	4	5	8	10	9	3
123	23068	18727	30550	55585	80025	74284
55667	12940	10028	9859	14091	17880	13572
6194	258871	227316	273252	223658	239497	327667
340485	834	579	625	1279	1348	1094
105375988	0	1	0	0	5	0
25769	4	6	4	20	38	5
4300	7197	5816	6131	10026	8636	10084
100616229	0	0	0	0	0	0
100616441	0	0	0	0	0	0
107987052	0	0	1	0	0	2
54914	8109	7497	5427	6569	8442	6410
101929548	4	8	1	1	3	1
574444	1	0	0	0	3	2
109616992	0	0	0	0	0	0
401494	8468	7312	5976	5917	6091	5782
105375989	12	7	6	11	6	11
3456	0	1	0	1	0	0
3467	3	0	4	2	6	1
3452	0	0	1	1	0	0
3441	0	0	0	0	0	0
3444	0	0	0	0	0	0
3446	0	0	0	0	0	0
3449	0	0	0	0	0	0
3451	0	0	0	0	0	0
3448	0	0	0	0	0	0
107987053	2	0	0	0	1	3
3453	0	0	0	0	0	0
3442	0	0	0	0	0	0
55958	7872	5640	5337	6539	5919	5245
3443	0	0	0	0	0	0
3447	0	0	0	0	0	0
3440	0	0	0	0	0	1
3445	0	0	0	0	0	0
3439	0	0	0	0	0	0
554202	0	0	0	0	2	0
338376	0	1	1	0	0	0
407035	0	0	0	0	0	0
107987026	1	0	0	0	0	1
4507	6401	5347	4209	3339	2912	3155
51198	1	0	0	0	0	0
